,collectd_cpu_percent_node1,collectd_cpu_percent_node2,collectd_cpu_percent_node3,memory_node1,memory_node2,memory_node3
2019-04-23 04:31:00,1.2531328320802,0.251256281407035,0.251256281407035,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:01,1.2531328320802,0.75,0.0,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:02,0.75187969924812,0.748129675810474,0.75,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:03,0.5,0.0,0.251889168765743,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:04,0.0,0.75,0.75,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:05,0.50125313283208,0.50125313283208,0.0,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:06,0.75187969924812,0.251256281407035,0.251256281407035,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:07,0.25062656641604,0.251256281407035,0.251256281407035,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:08,0.50251256281407,0.0,0.251889168765743,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:09,0.0,0.997506234413965,0.251256281407035,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:10,0.50251256281407,0.251889168765743,0.50251256281407,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:11,0.251256281407035,0.50125313283208,0.251256281407035,10.917617797851562,8.468021392822266,8.524799346923828
2019-04-23 04:31:12,0.50125313283208,0.251256281407035,0.503778337531486,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:13,0.25062656641604,0.0,0.25,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:14,0.251889168765743,0.0,0.75,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:15,0.251256281407035,1.00250626566416,0.251889168765743,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:16,0.748129675810474,0.50125313283208,0.5,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:17,0.0,0.0,0.50251256281407,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:18,0.50251256281407,0.251256281407035,0.50125313283208,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:19,0.251256281407035,0.251889168765743,0.0,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:20,0.25062656641604,0.5,0.50125313283208,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:21,0.75,0.50251256281407,1.01010101010101,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:22,0.0,0.251256281407035,0.251256281407035,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:23,0.50125313283208,0.5,0.25062656641604,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:24,0.5,0.50125313283208,0.251889168765743,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:25,0.50125313283208,0.0,0.0,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:26,0.50251256281407,0.50125313283208,0.50125313283208,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:27,0.251256281407035,0.251889168765743,0.748129675810474,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:28,0.25062656641604,0.5,0.251889168765743,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:29,0.50125313283208,0.251889168765743,0.25062656641604,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:30,0.251889168765743,0.251256281407035,0.753768844221106,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:31,0.50125313283208,0.50251256281407,0.0,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:32,0.50251256281407,0.25062656641604,0.50125313283208,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:33,0.0,0.0,0.50125313283208,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:34,0.0,0.0,0.50125313283208,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:35,0.5,0.251256281407035,0.251256281407035,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:36,0.75,0.748129675810474,0.251889168765743,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:37,0.251889168765743,0.50125313283208,0.0,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:38,0.251889168765743,0.0,0.251256281407035,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:39,0.25062656641604,0.251256281407035,0.50125313283208,10.917381286621094,8.468021392822266,8.524799346923828
2019-04-23 04:31:40,0.748129675810474,0.50251256281407,0.251889168765743,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:41,0.0,0.503778337531486,0.251256281407035,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:42,1.0,0.50251256281407,0.50251256281407,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:43,0.50125313283208,0.50251256281407,0.0,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:44,0.50251256281407,0.5,0.50251256281407,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:45,0.0,0.251889168765743,0.50125313283208,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:46,0.251889168765743,0.5,0.0,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:47,0.75,0.0,0.251256281407035,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:48,0.25062656641604,0.251256281407035,0.251889168765743,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:49,0.75,0.0,0.0,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:50,0.251256281407035,0.5,0.251889168765743,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:51,0.50251256281407,0.0,0.748129675810474,10.917381286621094,8.468135833740234,8.524799346923828
2019-04-23 04:31:52,0.75187969924812,0.0,1.0126582278481,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:31:53,0.498753117206983,0.0,0.50251256281407,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:31:54,0.0,0.50125313283208,0.0,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:31:55,0.25062656641604,0.50251256281407,0.251256281407035,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:31:56,0.251889168765743,0.251256281407035,1.00755667506297,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:31:57,0.0,0.251256281407035,1.0,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:31:58,0.5,0.5,0.25062656641604,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:31:59,0.251889168765743,0.0,0.25062656641604,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:00,0.748129675810474,0.0,0.503778337531486,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:01,0.251256281407035,0.50125313283208,0.0,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:02,0.0,0.50251256281407,0.251256281407035,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:03,1.25,1.7632241813602,0.75,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:04,0.0,0.25062656641604,0.252525252525253,10.917381286621094,8.46810531616211,8.528491973876953
2019-04-23 04:32:05,0.75,0.50125313283208,0.498753117206983,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:06,0.251256281407035,0.251256281407035,0.251256281407035,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:07,0.251256281407035,0.50251256281407,0.0,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:08,0.50125313283208,0.5,0.50125313283208,10.917350769042969,8.468135833740234,8.528491973876953
2019-04-23 04:32:09,0.50251256281407,0.251256281407035,0.251889168765743,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:10,0.25062656641604,0.50125313283208,0.748129675810474,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:11,0.0,0.75,0.0,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:12,0.251889168765743,0.251889168765743,0.50125313283208,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:13,0.5,0.0,0.50125313283208,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:14,0.0,0.251889168765743,0.251889168765743,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:15,0.50251256281407,0.251256281407035,0.50125313283208,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:16,0.251256281407035,0.25062656641604,0.251256281407035,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:17,0.5,0.251889168765743,0.251889168765743,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:18,0.75,0.5,0.0,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:19,0.251889168765743,0.50125313283208,0.50125313283208,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:20,0.251256281407035,0.0,0.50251256281407,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:21,0.0,0.50251256281407,0.251889168765743,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:22,1.0,0.0,0.25062656641604,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:23,0.50125313283208,0.251889168765743,0.0,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:24,0.0,0.50251256281407,0.50251256281407,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:25,0.0,0.5,0.50125313283208,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:26,0.498753117206983,0.0,0.75187969924812,10.917381286621094,8.468135833740234,8.528491973876953
2019-04-23 04:32:27,0.251889168765743,0.0,0.503778337531486,10.917381286621094,8.468135833740234,8.528606414794922
2019-04-23 04:32:28,0.75,0.0,0.50251256281407,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:29,0.50125313283208,0.50125313283208,0.0,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:30,0.50251256281407,0.251889168765743,0.997506234413965,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:31,0.25062656641604,0.5,0.0,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:32,0.0,0.0,0.75187969924812,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:33,0.748129675810474,0.0,0.251256281407035,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:34,0.997506234413965,0.251256281407035,0.50125313283208,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:35,0.251256281407035,0.75,0.251256281407035,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:36,0.251256281407035,0.0,0.0,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:37,0.503778337531486,0.25062656641604,0.0,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:38,0.50125313283208,0.251889168765743,0.50125313283208,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:39,0.25062656641604,0.0,0.50251256281407,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:40,0.0,0.50125313283208,0.75,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:41,0.50251256281407,0.251889168765743,0.251256281407035,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:42,0.997506234413965,0.5,0.75,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:43,0.251889168765743,0.251256281407035,0.50251256281407,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:44,0.498753117206983,0.251889168765743,0.0,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:45,0.503778337531486,0.25062656641604,0.50125313283208,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:46,0.5,0.50125313283208,0.0,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:47,0.50251256281407,0.251889168765743,0.251256281407035,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:48,0.5,0.50251256281407,0.25062656641604,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:49,0.50251256281407,0.5,0.251889168765743,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:50,0.75187969924812,0.0,0.251889168765743,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:51,0.748129675810474,0.251256281407035,0.25062656641604,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:52,0.251256281407035,1.0,0.50251256281407,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:53,0.251256281407035,0.25062656641604,0.251889168765743,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:54,0.251889168765743,0.50251256281407,0.25062656641604,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:55,0.0,0.0,0.75,10.917381286621094,8.468135833740234,8.528488159179688
2019-04-23 04:32:56,0.5,0.5,0.50251256281407,10.917381286621094,8.468135833740234,8.528488159179688
